team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Ohio,Jim Christian,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Iona,Tim Cluess,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
Northeastern,Bill Coen,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Northwestern,Chris Collins,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Tulane,Ed Conroy,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Providence,Ed Cooley,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Miami OH,John Cooper,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Dartmouth,Paul Cormier,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Houston Christian,Ron Cottrell,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Cornell,Bill Courtney,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Gardner-Webb,Tim Craft,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Bethune-Cookman,Gravelle Craig,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Indiana,Tom Crean,sports_reference_2014_coaches,7,3,1,0,2,2,0,0,17,0.9377
Saint Louis,Jim Crews,sports_reference_2014_coaches,5,0,0,0,1,0,0,0,5,0.7989
Cincinnati,Mick Cronin,sports_reference_2014_coaches,5,1,0,0,3,1,0,0,7,0.8357
UT Arlington,Scott Cross,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Troy,Phil Cunningham,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
UC-Riverside,Dennis Cutts,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Akron,Keith Dambrot,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Central Michigan,Keno Davis,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Middle Tennessee,Kermit Davis Jr,sports_reference_2014_coaches,3,0,0,0,1,0,0,0,3,0.7295
Texas Southern,Mike Davis,sports_reference_2014_coaches,5,1,1,0,0,0,0,0,11,0.8824
Stanford,Johnny Dawkins Jr,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Navy,Ed DeChellis,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Binghamton,Tommy Dempsey,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Central Connecticut,Howie Dickenman,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Houston,James Dickey,sports_reference_2014_coaches,2,1,0,0,0,0,0,0,4,0.772
Chicago State,Tracy Dildy,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Pittsburgh,Jamie Dixon,sports_reference_2014_coaches,9,3,0,0,9,3,0,0,15,0.9292
Seattle,Cameron Dollar,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Boston College,Steve Donahue,sports_reference_2014_coaches,3,1,0,0,0,0,0,0,5,0.7989
Wright St.,Billy Donlon,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Florida,Billy Donovan,sports_reference_2014_coaches,13,7,3,2,13,7,3,2,55,0.983
Florida Gulf Coast,Joe Dooley,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Valparaiso,Bryce Drew,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Baylor,Scott Drew,sports_reference_2014_coaches,3,2,0,0,3,2,0,0,7,0.8357
The Citadel,Chuck Driesell,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
North Florida,Matthew Driscoll,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Saint Peter's,John Dunne,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Temple,Fran Dunphy,sports_reference_2014_coaches,15,0,0,0,6,0,0,0,15,0.9292
UMass-Lowell,Pat Duquette,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Coastal Carolina,Cliff Ellis,sports_reference_2014_coaches,8,3,0,0,0,0,0,0,14,0.9207
USC,Andy Enfield,sports_reference_2014_coaches,1,1,0,0,0,0,0,0,3,0.7295
NJIT,Jim Engles,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Colorado St.,Larry Eustachy,sports_reference_2014_coaches,5,1,0,0,1,0,0,0,7,0.8357
Florida International,Anthony Evans,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Idaho State,Bill Evans,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Duquesne,Jim Ferry,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Gonzaga,Mark Few,sports_reference_2014_coaches,14,4,0,0,14,4,0,0,22,0.9518
Central Arkansas,Clarence Finley,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
San Diego St.,Steve Fisher,sports_reference_2014_coaches,13,5,3,1,6,1,0,0,43,0.9745
Drexel,Bruiser Flint,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
UTEP,Tim Floyd,sports_reference_2014_coaches,8,2,0,0,0,0,0,0,12,0.898
Bradley,Geno Ford,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Oklahoma St.,Travis Ford,sports_reference_2014_coaches,4,0,0,0,3,0,0,0,4,0.772
SIU Edwardsville,Lennox Forrester,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Georgia,Mark Fox,sports_reference_2014_coaches,4,0,0,0,1,0,0,0,4,0.772
Hartford,John Gallagher,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
South Carolina State,Murray Garvin,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Longwood,Jayson Gee,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Portland State,Tyler Geving,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Drake,Ray Giacoletti,sports_reference_2014_coaches,2,1,0,0,0,0,0,0,4,0.772
La Salle,John Giannini,sports_reference_2014_coaches,1,1,0,0,1,1,0,0,3,0.7295
Abilene Christian,Joe Golding,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Loyola Marymount,Max Good,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
N.C. State,Mark Gottfried,sports_reference_2014_coaches,9,2,0,0,2,1,0,0,13,0.9108
Alabama,Anthony Grant,sports_reference_2014_coaches,3,0,0,0,1,0,0,0,3,0.7295
South Alabama,Matthew Graves,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Jacksonville St.,James Green,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Georgia Tech,Brian Gregory,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
San Diego,Bill Grier,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Illinois,John Groce,sports_reference_2014_coaches,3,1,0,0,1,0,0,0,5,0.7989
UAB,Jerod Haase,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Missouri,Frank Haith,sports_reference_2014_coaches,3,0,0,0,2,0,0,0,3,0.7295
Florida St.,Leonard Hamilton,sports_reference_2014_coaches,7,2,0,0,4,1,0,0,11,0.8824
Nebraska Omaha,Derrin Hansen,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Western Kentucky,Ray Harper,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
Western Michigan,Steve Hawkins,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Alabama A&M,Willie Hayes,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Eastern Washington,Jim Hayford,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
South Florida,Stan Heath,sports_reference_2014_coaches,4,1,0,0,1,0,0,0,6,0.8187
Princeton,Mitch Henderson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Fairleigh Dickinson,Greg Herenda,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
New Hampshire,Bill Herrion,sports_reference_2014_coaches,3,0,0,0,0,0,0,0,3,0.7295
Marshall,Tom Herrion,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
George Mason,Paul Hewitt,sports_reference_2014_coaches,6,1,1,0,0,0,0,0,12,0.898
Northern Colorado,B.J. Hill,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Southern Illinois,Barry Hinson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Texas-Rio Grande Valley,Dan Hipsher,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Mercer,Bob Hoffman,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Iowa St.,Fred Hoiberg,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
Sam Houston,Jason Hooten,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
IU Indianapolis,Todd Howard,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
West Virginia,Bob Huggins,sports_reference_2014_coaches,20,6,2,0,5,2,1,0,40,0.9717
Utah Valley,Dick Hunsaker,sports_reference_2014_coaches,2,1,0,0,0,0,0,0,4,0.772
Western Carolina,Larry Hunter,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Georgia State,Ron Hunter,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Buffalo,Bobby Hurley,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Rhode Island,Dan Hurley,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Montana St.,Brad Huse,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Arkansas-Pine Bluff,George Ivory,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Michigan St.,Tom Izzo,sports_reference_2014_coaches,16,11,6,1,16,11,6,1,70,0.9887
Delaware State,Keith Walker,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Alabama St.,Lewis Jackson,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
Northern Iowa,Ben Jacobson,sports_reference_2014_coaches,2,1,0,0,2,1,0,0,4,0.772
UT-Martin,Jason James,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
South Dakota,Joey James,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Florida Atlantic,Mike Jarvis,sports_reference_2014_coaches,9,2,0,0,0,0,0,0,13,0.9108
Purdue Fort Wayne,Tony Jasick,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Milwaukee,Rob Jeter,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Florida A&M,Clemon Johnson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Virginia Tech,James Johnson,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Fairfield,Sydney Johnson,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
TCU,Trent Johnson,sports_reference_2014_coaches,5,2,0,0,0,0,0,0,9,0.8612
North Dakota,Brian Jones,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
UCF,Donnie Jones,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Yale,James Jones,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Old Dominion,Jeff Jones,sports_reference_2014_coaches,7,2,0,0,0,0,0,0,11,0.8824
Boston University,Joe Jones,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
LSU,Johnny Jones,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Radford,Mike Jones,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Norfolk St.,Robert Jones,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Rutgers,Eddie Jordan,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Hampton,Edward Joyner Jr,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Oakland,Greg Kampe,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Texas State,Danny Kaspar,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Sacramento State,Brian Katz,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Santa Clara,Kerry Keating,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Massachusetts,Derek Kellogg,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Winthrop,Pat Kelsey,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Mississippi,Andy Kennedy,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Texas A&M,Billy Kennedy,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Lamar,Tic Price,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Toledo,Tod Kowalczyk,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Saint Francis (PA),Rob Krimmel,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Oklahoma,Lon Kruger,sports_reference_2014_coaches,14,3,1,0,1,0,0,0,24,0.9575
Utah,Larry Krystkowiak,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Duke,Mike Krzyzewski,sports_reference_2014_coaches,29,21,11,4,29,21,11,4,147,1.0
Colgate,Matt Langel,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Indiana State,Greg Lansing,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Miami FL,Jim Larranaga,sports_reference_2014_coaches,6,2,1,0,1,1,0,0,14,0.9207
Sacred Heart,Anthony Latina,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
St. John's,Steve Lavin,sports_reference_2014_coaches,7,5,0,0,1,0,0,0,17,0.9377
Liberty,Dale Layer,sports_reference_2014_coaches,2,0,0,0,1,0,0,0,2,0.6601
East Carolina,Jeff Lebo,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
UC-Davis,Jim Les,sports_reference_2014_coaches,1,1,0,0,0,0,0,0,3,0.7295
George Washington,Mike Lonergan,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Austin Peay,Dave Loos,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Missouri State,Paul Lusk,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Xavier,Chris Mack,sports_reference_2014_coaches,3,2,0,0,3,2,0,0,7,0.8357
Grand Canyon,Dan Majerle,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Charlotte,Alan Major,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Tulsa,Danny Manning,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Louisiana,Bob Marlin,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Wichita St.,Gregg Marshall,sports_reference_2014_coaches,9,1,1,0,2,1,1,0,15,0.9292
Saint Joseph's,Phil Martelli,sports_reference_2014_coaches,5,2,0,0,5,2,0,0,9,0.8612
Tennessee,Cuonzo Martin,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
South Carolina,Frank Martin,sports_reference_2014_coaches,4,1,0,0,0,0,0,0,6,0.8187
Brown,Mike Martin,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Manhattan,Steve Masiello,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Wagner,Bashir Mason,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Elon,Matt Matheny,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Ohio St.,Thad Matta,sports_reference_2014_coaches,11,6,2,0,7,5,2,0,31,0.9632
Iowa,Fran McCaffery,sports_reference_2014_coaches,5,0,0,0,0,0,0,0,5,0.7989
Detroit Mercy,Ray McCallum,sports_reference_2014_coaches,3,0,0,0,1,0,0,0,3,0.7295
Northwestern State,Mike McConathy,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Creighton,Greg McDermott,sports_reference_2014_coaches,5,0,0,0,2,0,0,0,5,0.7989
UNC Asheville,Nick McDevitt,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Campbell,Kevin McGeehan,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Davidson,Bob McKillop,sports_reference_2014_coaches,7,1,0,0,7,1,0,0,9,0.8612
Furman,Niko Medved,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
New Mexico State,Marvin Menzies,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Hofstra,Joe Mihalich,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Nebraska,Tim Miles,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Dayton,Archie Miller,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Butler,Brandon Miller,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Arizona,Sean Miller,sports_reference_2014_coaches,6,4,0,0,2,2,0,0,14,0.9207
UNC Greensboro,Wes Miller,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Coppin State,Fang Mitchell,sports_reference_2014_coaches,4,0,0,0,4,0,0,0,4,0.772
Western Illinois,Jim Molinari,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Long Beach State,Dan Monson,sports_reference_2014_coaches,3,1,0,0,1,0,0,0,5,0.7989
Northern Illinois,Mark Montgomery,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
California,Mike Montgomery,sports_reference_2014_coaches,16,3,1,0,4,0,0,0,26,0.9603
Richmond,Chris Mooney,sports_reference_2014_coaches,2,1,0,0,2,1,0,0,4,0.772
Illinois Chicago,Howard Moore,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Quinnipiac,Tom Moore,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Utah St.,Stew Morrill,sports_reference_2014_coaches,9,0,0,0,8,0,0,0,9,0.8612
Loyola Chicago,Porter Moser,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
North Carolina Central,LeVelle Moton,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Illinois State,Dan Muller,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Northern Arizona,Jack Murphy,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Eastern Michigan,Rob Murphy,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
South Dakota St.,Scott Nagy,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
New Mexico,Craig Neal,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Eastern Kentucky,Jeff Neubauer,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Presbyterian,Gregg Nibert,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Howard,Kevin Nickelberry,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Southeast Missouri State,Dickey Nutt,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Lafayette,Fran O'Hanlon,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
Bryant,Tim O'Shea,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Connecticut,Kevin Ollie,sports_reference_2014_coaches,0,0,0,1,0,0,0,1,8,0.8484
Bowling Green,Louis Orr,sports_reference_2014_coaches,2,0,0,0,0,0,0,0,2,0.6601
Purdue,Matt Painter,sports_reference_2014_coaches,7,2,0,0,6,2,0,0,11,0.8824
Memphis,Josh Pastner,sports_reference_2014_coaches,3,0,0,0,3,0,0,0,3,0.7295
Siena,Jimmy Patsos,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Bucknell,Dave Paulsen,sports_reference_2014_coaches,2,0,0,0,2,0,0,0,2,0.6601
USC Upstate,Eddie Payne,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
Tennessee Tech,Steve Payne,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Fordham,Tom Pecora,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
LIU,Jack Perri,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
UNC Wilmington,Buzz Peterson,sports_reference_2014_coaches,1,0,0,0,0,0,0,0,1,0.5496
North Dakota St.,Saul Phillips,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
Stony Brook,Steve Pikiell,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Air Force,Dave Pilipovich,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Nicholls State,J.P. Piper,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Minnesota,Richard Pitino,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Louisville,Rick Pitino,sports_reference_2014_coaches,18,11,7,2,10,5,3,1,84,0.9915
Mississippi Valley State,Chico Potts,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Kennesaw St.,Lewis Preston,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Grambling,Joseph Price,sports_reference_2014_coaches,0,0,0,0,0,0,0,0,0,0.2394
Murray St.,Steve Prohm,sports_reference_2014_coaches,1,0,0,0,1,0,0,0,1,0.5496
DePaul,Oliver Purnell,sports_reference_2014_coaches,6,0,0,0,0,0,0,0,6,0.8187
