team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Monmouth,King Rice,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Boise St.,Leon Rice,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Rutgers,Mike Rice Jr,sports_reference_2013_coaches,2,0,0,0,0,0,0,0,2,0.6624
Louisiana-Monroe,Keith Richard,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Alcorn State,Luther Riley,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Prairie View,Byron Rimm II,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Oregon St.,Craig Robinson,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Southern Utah,Nick Robinson,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Washington,Lorenzo Romar,sports_reference_2013_coaches,7,3,0,0,6,3,0,0,13,0.9188
BYU,Dave Rose,sports_reference_2013_coaches,6,1,0,0,6,1,0,0,8,0.8519
Delaware,Monte Ross,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Wisconsin,Bo Ryan,sports_reference_2013_coaches,11,5,0,0,11,5,0,0,21,0.9487
Lipscomb,Scott Sanderson,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
St. Bonaventure,Mark Schmidt,sports_reference_2013_coaches,1,0,0,0,1,0,0,0,1,0.5399
Denver,Joe Scott,sports_reference_2013_coaches,1,0,0,0,0,0,0,0,1,0.5399
Kansas,Bill Self,sports_reference_2013_coaches,14,9,2,1,9,6,2,1,48,0.9801
Samford,Bennie Seltzer,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Arizona St.,Herb Sendek,sports_reference_2013_coaches,7,1,0,0,1,0,0,0,9,0.8675
Kent St.,Rob Senderoff,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
William & Mary,Tony Shaver,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Little Rock,Steve Shields,sports_reference_2013_coaches,1,0,0,0,1,0,0,0,1,0.5399
Chattanooga,John Shulman,sports_reference_2013_coaches,2,0,0,0,2,0,0,0,2,0.6624
Wyoming,Larry Shyatt,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
McNeese St.,Dave Simmons,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Evansville,Marty Simmons,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Towson,Pat Skerry,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
New Orleans,Mark Slessinger,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Youngstown State,Jerry Slocum,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
VCU,Shaka Smart,sports_reference_2013_coaches,2,1,1,0,2,1,1,0,8,0.8519
Columbia,Kyle Smith,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Minnesota,Tubby Smith,sports_reference_2013_coaches,16,9,1,1,2,0,0,0,46,0.9772
Army,Zach Spiker,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Eastern Illinois,Jay Spoonhour,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Vanderbilt,Kevin Stallings,sports_reference_2013_coaches,8,2,0,0,6,2,0,0,12,0.906
Butler,Brad Stevens,sports_reference_2013_coaches,4,2,2,0,4,2,2,0,16,0.9359
Oral Roberts,Scott Sutton,sports_reference_2013_coaches,3,0,0,0,3,0,0,0,3,0.7293
Ball State,Billy Taylor,sports_reference_2013_coaches,1,0,0,0,0,0,0,0,1,0.5399
Fresno St.,Rodney Terry,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
UMBC,Aki Thomas,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Pacific,Bob Thomason,sports_reference_2013_coaches,4,0,0,0,4,0,0,0,4,0.7678
UTSA,Brooks Thompson,sports_reference_2013_coaches,1,0,0,0,1,0,0,0,1,0.5399
Georgetown,John Thompson III,sports_reference_2013_coaches,8,2,1,0,6,2,1,0,16,0.9359
Montana,Wayne Tinkle,sports_reference_2013_coaches,2,0,0,0,2,0,0,0,2,0.6624
Robert Morris,Andrew Toole,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Maryland,Mark Turgeon,sports_reference_2013_coaches,5,1,0,0,0,0,0,0,7,0.8362
UC-Irvine,Russ Turner,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Southern Miss,Donnie Tyndall,sports_reference_2013_coaches,2,0,0,0,0,0,0,0,2,0.6624
Idaho,Don Verlin,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Fairleigh Dickinson,Greg Vetrone,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Texas Tech,Chris Walker,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
San Francisco,Rex Walters,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Green Bay,Brian Wardle,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Jacksonville,Cliff Warren,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Cleveland St.,Gary Waters,sports_reference_2013_coaches,3,0,0,0,1,0,0,0,3,0.7293
Kansas St.,Bruce Weber,sports_reference_2013_coaches,8,3,1,0,0,0,0,0,18,0.943
Louisiana Tech,Michael White,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Seton Hall,Kevin Willard,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
UCSB,Bob Williams,sports_reference_2013_coaches,3,0,0,0,3,0,0,0,3,0.7293
Marquette,Buzz Williams,sports_reference_2013_coaches,4,2,0,0,4,2,0,0,8,0.8519
North Carolina,Roy Williams,sports_reference_2013_coaches,22,15,7,2,8,6,3,2,96,0.9972
Tennessee State,Travis Williams,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Central Arkansas,Corliss Williamson,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Pepperdine,Marty Wilson,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Texas A&M-Corpus Christi,Willis Wilson,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Buffalo,Reggie Witherspoon,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Charleston,Doug Wojcik,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Morehead St.,Sean Woods,sports_reference_2013_coaches,1,0,0,0,0,0,0,0,1,0.5399
Maine,Ted Woodward,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
UC-Riverside,Jim Wooldridge,sports_reference_2013_coaches,1,0,0,0,0,0,0,0,1,0.5399
Villanova,Jay Wright,sports_reference_2013_coaches,9,4,1,0,7,4,1,0,21,0.9487
Southeastern Louisiana,Jim Yarbrough,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Georgia Southern,Charlton Young,sports_reference_2013_coaches,0,0,0,0,0,0,0,0,0,0.2322
Wofford,Mike Young,sports_reference_2013_coaches,2,0,0,0,2,0,0,0,2,0.6624
