team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
UMBC,Jim Ferry,sports_reference_2022_coaches,2,0,0,0,0,0,0,0,2,0.674
Gonzaga,Mark Few,sports_reference_2022_coaches,21,10,2,0,21,10,2,0,49,0.9781
Texas-Rio Grande Valley,Matt Figger,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
William & Mary,Dane Fischer,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Florida Gulf Coast,Michael Fly,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Wake Forest,Steve Forbes,sports_reference_2022_coaches,1,0,0,0,0,0,0,0,1,0.5603
Missouri State,Dana Ford,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Stony Brook,Geno Ford,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Saint Louis,Travis Ford,sports_reference_2022_coaches,7,0,0,0,1,0,0,0,7,0.863
California,Mark Fox,sports_reference_2022_coaches,5,0,0,0,0,0,0,0,5,0.8096
Hartford,John Gallagher,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
Merrimack,Joe Gallo,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Hawaii,Eran Ganot,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
Wisconsin,Greg Gard,sports_reference_2022_coaches,4,2,0,0,4,2,0,0,8,0.874
Mercer,Greg Gary,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Cleveland St.,Dennis Gates,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
Chicago State,Gerald Gillion,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Tarleton State,Billy Gillispie,sports_reference_2022_coaches,4,1,0,0,0,0,0,0,6,0.8397
San Francisco,Todd Golden,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
UTEP,Joe Golding,sports_reference_2022_coaches,2,0,0,0,0,0,0,0,2,0.674
Dayton,Anthony Grant,sports_reference_2022_coaches,3,0,0,0,0,0,0,0,3,0.7452
Boston College,Earl Grant,sports_reference_2022_coaches,1,0,0,0,0,0,0,0,1,0.5603
Bryant,Jared Grasso,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Western Carolina,Justin Gray,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
South Florida,Brian Gregory,sports_reference_2022_coaches,2,0,0,0,0,0,0,0,2,0.674
Akron,John Groce,sports_reference_2022_coaches,3,1,0,0,0,0,0,0,5,0.8096
Stanford,Jerod Haase,sports_reference_2022_coaches,1,0,0,0,0,0,0,0,1,0.5603
Tulsa,Frank Haith,sports_reference_2022_coaches,4,0,0,0,1,0,0,0,4,0.7849
Eastern Kentucky,A.W. Hamilton,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Florida St.,Leonard Hamilton,sports_reference_2022_coaches,11,5,0,0,8,4,0,0,21,0.9466
Nebraska Omaha,Derrin Hansen,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Memphis,Anfernee Hardaway,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Loyola MD,Tavaras Hardy,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Jacksonville St.,Ray Harper,sports_reference_2022_coaches,3,0,0,0,1,0,0,0,3,0.7452
Xavier,Jonas Hayes,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Eastern Michigan,Stan Heath,sports_reference_2022_coaches,4,1,0,0,0,0,0,0,6,0.8397
South Dakota St.,Eric Henderson,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Princeton,Mitch Henderson,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
UTSA,Steve Henson,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Fairleigh Dickinson,Greg Herenda,sports_reference_2022_coaches,2,0,0,0,2,0,0,0,2,0.674
New Hampshire,Bill Herrion,sports_reference_2022_coaches,3,0,0,0,0,0,0,0,3,0.7452
Nebraska,Fred Hoiberg,sports_reference_2022_coaches,4,1,0,0,0,0,0,0,6,0.8397
Saint Peter's,Shaheen Holloway,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Ohio St.,Chris Holtmann,sports_reference_2022_coaches,6,1,0,0,3,0,0,0,8,0.874
Sam Houston,Jason Hooten,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Washington,Mike Hopkins,sports_reference_2022_coaches,1,0,0,0,0,0,0,0,1,0.5603
Northern Kentucky,Darrin Horn,sports_reference_2022_coaches,1,1,0,0,0,0,0,0,3,0.7452
La Salle,Ashley Howard,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Alabama A&M,Dylan Howard,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Michigan,Juwan Howard,sports_reference_2022_coaches,1,1,0,0,1,1,0,0,3,0.7452
Mississippi St.,Ben Howland,sports_reference_2022_coaches,11,5,3,0,1,0,0,0,33,0.9671
Bowling Green,Michael Huger,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
West Virginia,Bob Huggins,sports_reference_2022_coaches,25,9,2,0,10,5,1,0,51,0.9808
Mississippi Valley State,Lindsey Hunter Jr,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Tulane,Ron Hunter,sports_reference_2022_coaches,4,0,0,0,0,0,0,0,4,0.7849
Arizona St.,Bobby Hurley,sports_reference_2022_coaches,3,0,0,0,2,0,0,0,3,0.7452
Connecticut,Dan Hurley,sports_reference_2022_coaches,3,0,0,0,1,0,0,0,3,0.7452
Fresno St.,Justin Hutson,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Delaware,Martin Ingelsby,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Michigan St.,Tom Izzo,sports_reference_2022_coaches,23,14,8,1,23,14,8,1,91,0.9918
Grambling,Donte Jackson,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Northern Iowa,Ben Jacobson,sports_reference_2022_coaches,4,1,0,0,4,1,0,0,6,0.8397
Austin Peay,Nate James,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
SMU,Tim Jankovich,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
New Mexico State,Chris Jans,sports_reference_2022_coaches,2,0,0,0,2,0,0,0,2,0.674
Western Illinois,Rob Jeter,sports_reference_2022_coaches,2,0,0,0,0,0,0,0,2,0.674
Minnesota,Ben Johnson,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Loyola Marymount,Stan Johnson,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Texas State,Terrence Johnson,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Cal St. Northridge,Trent Johnson,sports_reference_2022_coaches,5,2,0,0,0,0,0,0,9,0.8836
Illinois State,Brian Jones,sports_reference_2022_coaches,1,0,0,0,0,0,0,0,1,0.5603
Stetson,Donnie Jones,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Yale,James Jones,sports_reference_2022_coaches,2,0,0,0,2,0,0,0,2,0.674
Old Dominion,Jeff Jones,sports_reference_2022_coaches,8,2,0,0,1,0,0,0,12,0.9027
Boston University,Joe Jones,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Texas Southern,Johnny Jones,sports_reference_2022_coaches,4,0,0,0,1,0,0,0,4,0.7849
UNC Greensboro,Mike Jones,sports_reference_2022_coaches,1,0,0,0,0,0,0,0,1,0.5603
Norfolk St.,Robert Jones,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
North Carolina A&T,Willie Jones,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Butler,LaVall Jordan,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
Hampton,Edward Joyner Jr,sports_reference_2022_coaches,3,0,0,0,3,0,0,0,3,0.7452
Utah Tech,Jon Judkins,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Oakland,Greg Kampe,sports_reference_2022_coaches,3,0,0,0,3,0,0,0,3,0.7452
N.C. State,Kevin Keatts,sports_reference_2022_coaches,3,0,0,0,1,0,0,0,3,0.7452
Stephen F. Austin,Kyle Keller,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
LIU,Derek Kellogg,sports_reference_2022_coaches,2,0,0,0,1,0,0,0,2,0.674
Charleston,Pat Kelsey,sports_reference_2022_coaches,2,0,0,0,0,0,0,0,2,0.674
UAB,Andy Kennedy,sports_reference_2022_coaches,2,0,0,0,0,0,0,0,2,0.674
NJIT,Brian Kennedy,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Appalachian St.,Dustin Kerns,sports_reference_2022_coaches,1,0,0,0,1,0,0,0,1,0.5603
Southeastern Louisiana,David Kiefer,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Albany (NY),Dwayne Killings,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Louisiana Tech,Eric Konkol,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Southeast Missouri State,Brad Korn,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Toledo,Tod Kowalczyk,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Saint Francis (PA),Rob Krimmel,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
UNLV,Kevin Kruger,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
Duke,Mike Krzyzewski,sports_reference_2022_coaches,35,25,12,5,35,25,12,5,173,1.0
Southern Miss,Jay Ladner,sports_reference_2022_coaches,0,0,0,0,0,0,0,0,0,0.2452
