team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Gardner-Webb,Tim Craft,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Georgia,Tom Crean,sports_reference_2019_coaches,9,4,1,0,0,0,0,0,21,0.9435
Cincinnati,Mick Cronin,sports_reference_2019_coaches,10,1,0,0,8,1,0,0,12,0.8884
Cal Baptist,Rick Croy,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Incarnate Word,Carson Cunningham,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Troy,Phil Cunningham,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Marshall,Dan D'Antoni II,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Duquesne,Keith Dambrot,sports_reference_2019_coaches,3,0,0,0,0,0,0,0,3,0.7175
Green Bay,Linc Darner,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Central Michigan,Keno Davis,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Mississippi,Kermit Davis Jr,sports_reference_2019_coaches,5,0,0,0,0,0,0,0,5,0.7994
Detroit Mercy,Mike Davis,sports_reference_2019_coaches,9,1,1,0,0,0,0,0,15,0.9096
Bucknell,Nathan Davis,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
UCF,Johnny Dawkins Jr,sports_reference_2019_coaches,1,1,0,0,0,0,0,0,3,0.7175
Navy,Ed DeChellis,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
Montana,Travis DeCuire,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Drake,Darian DeVries,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Binghamton,Tommy Dempsey,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
USC Upstate,Dave Dickerson,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
TCU,Jamie Dixon,sports_reference_2019_coaches,12,3,0,0,1,0,0,0,18,0.9294
Coppin State,Juan Dixon,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Penn,Steve Donahue,sports_reference_2019_coaches,4,1,0,0,1,0,0,0,6,0.8277
East Carolina,Joe Dooley,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
Vanderbilt,Bryce Drew,sports_reference_2019_coaches,3,0,0,0,1,0,0,0,3,0.7175
Baylor,Scott Drew,sports_reference_2019_coaches,7,4,0,0,7,4,0,0,15,0.9096
North Florida,Matthew Driscoll,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Loyola Marymount,Mike Dunlap,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Quinnipiac,Baker Dunleavy,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Tulane,Mike Dunleavy Sr,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Marist,John Dunne,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Temple,Fran Dunphy,sports_reference_2019_coaches,16,0,0,0,7,0,0,0,16,0.9181
UMass-Lowell,Pat Duquette,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
San Diego St.,Brian Dutcher,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Cornell,Brian Earl,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
VMI,Dan Earl,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Wyoming,Allen Edwards,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
UAB,Rob Ehsan,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Coastal Carolina,Cliff Ellis,sports_reference_2019_coaches,10,3,0,0,2,0,0,0,16,0.9181
USC,Andy Enfield,sports_reference_2019_coaches,3,1,0,0,2,0,0,0,5,0.7994
Mount St. Mary's,Dan Engelstad,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Columbia,Jim Engles,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Idaho State,Bill Evans,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Georgetown,Patrick Ewing,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Cleveland St.,Dennis Felton,sports_reference_2019_coaches,4,0,0,0,0,0,0,0,4,0.7641
Gonzaga,Mark Few,sports_reference_2019_coaches,19,8,1,0,19,8,1,0,39,0.9732
Austin Peay,Matt Figger,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Montana St.,Brian Fish,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Florida Gulf Coast,Michael Fly,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
ETSU,Steve Forbes,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Missouri State,Dana Ford,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Saint Louis,Travis Ford,sports_reference_2019_coaches,6,0,0,0,0,0,0,0,6,0.8277
Appalachian St.,Jim Fox,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Hartford,John Gallagher,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Hawaii,Eran Ganot,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Wisconsin,Greg Gard,sports_reference_2019_coaches,2,2,0,0,2,2,0,0,6,0.8277
IU Indianapolis,Jason Gardner,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
South Carolina State,Murray Garvin,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Abilene Christian,Joe Golding,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Cal St. Northridge,Mark Gottfried,sports_reference_2019_coaches,11,3,0,0,0,0,0,0,17,0.9251
Dayton,Anthony Grant,sports_reference_2019_coaches,3,0,0,0,0,0,0,0,3,0.7175
Charleston,Earl Grant,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Bryant,Jared Grasso,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
South Florida,Brian Gregory,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
Akron,John Groce,sports_reference_2019_coaches,3,1,0,0,0,0,0,0,5,0.7994
Stanford,Jerod Haase,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Tulsa,Frank Haith,sports_reference_2019_coaches,4,0,0,0,1,0,0,0,4,0.7641
Eastern Kentucky,A.W. Hamilton,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Florida St.,Leonard Hamilton,sports_reference_2019_coaches,9,3,0,0,6,2,0,0,15,0.9096
Nebraska Omaha,Derrin Hansen,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Memphis,Anfernee Hardaway,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Loyola MD,Tavaras Hardy,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Jacksonville St.,Ray Harper,sports_reference_2019_coaches,3,0,0,0,1,0,0,0,3,0.7175
SIU Edwardsville,Jon Harris,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Western Michigan,Steve Hawkins,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
Seattle,Jim Hayford,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Princeton,Mitch Henderson,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
UTSA,Steve Henson,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Fairleigh Dickinson,Greg Herenda,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
New Hampshire,Bill Herrion,sports_reference_2019_coaches,3,0,0,0,0,0,0,0,3,0.7175
Texas-Rio Grande Valley,Lew Hill,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Southern Illinois,Barry Hinson,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Mercer,Bob Hoffman,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Saint Peter's,Shaheen Holloway,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Ohio St.,Chris Holtmann,sports_reference_2019_coaches,4,1,0,0,1,0,0,0,6,0.8277
Sam Houston,Jason Hooten,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Washington,Mike Hopkins,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
La Salle,Ashley Howard,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Alabama A&M,Dylan Howard,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Mississippi St.,Ben Howland,sports_reference_2019_coaches,10,5,3,0,0,0,0,0,32,0.9647
Bowling Green,Michael Huger,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
West Virginia,Bob Huggins,sports_reference_2019_coaches,24,9,2,0,9,5,1,0,50,0.9802
Georgia State,Ron Hunter,sports_reference_2019_coaches,3,0,0,0,2,0,0,0,3,0.7175
Arizona St.,Bobby Hurley,sports_reference_2019_coaches,2,0,0,0,1,0,0,0,2,0.6525
Connecticut,Dan Hurley,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
Fresno St.,Justin Hutson,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Delaware,Martin Ingelsby,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Chicago State,Lance Irvin,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Arkansas-Pine Bluff,George Ivory,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Michigan St.,Tom Izzo,sports_reference_2019_coaches,21,13,7,1,21,13,7,1,83,0.9915
Grambling,Donte Jackson,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Alabama St.,Lewis Jackson,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
Northern Iowa,Ben Jacobson,sports_reference_2019_coaches,4,1,0,0,4,1,0,0,6,0.8277
SMU,Tim Jankovich,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
New Mexico State,Chris Jans,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Jacksonville,Tony Jasick,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Alabama,Avery Johnson,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Fairfield,Sydney Johnson,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
North Dakota,Brian Jones,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Yale,James Jones,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Old Dominion,Jeff Jones,sports_reference_2019_coaches,7,2,0,0,0,0,0,0,11,0.8799
Boston University,Joe Jones,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Texas Southern,Johnny Jones,sports_reference_2019_coaches,3,0,0,0,0,0,0,0,3,0.7175
Radford,Mike Jones,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Norfolk St.,Robert Jones,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
California,Wyking Jones,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Butler,LaVall Jordan,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
George Washington,Maurice Joseph,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Hampton,Edward Joyner Jr,sports_reference_2019_coaches,3,0,0,0,3,0,0,0,3,0.7175
North Carolina A&T,Jay Joyner,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Oakland,Greg Kampe,sports_reference_2019_coaches,3,0,0,0,3,0,0,0,3,0.7175
Texas State,Danny Kaspar,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Sacramento State,Brian Katz,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
N.C. State,Kevin Keatts,sports_reference_2019_coaches,3,0,0,0,1,0,0,0,3,0.7175
Stephen F. Austin,Kyle Keller,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
LIU,Derek Kellogg,sports_reference_2019_coaches,2,0,0,0,1,0,0,0,2,0.6525
Winthrop,Pat Kelsey,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Texas A&M,Billy Kennedy,sports_reference_2019_coaches,4,2,0,0,2,2,0,0,8,0.8602
NJIT,Brian Kennedy,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Washington St.,Ernie Kent,sports_reference_2019_coaches,6,2,0,0,0,0,0,0,10,0.8701
Presbyterian,Dustin Kerns,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Louisiana Tech,Eric Konkol,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Toledo,Tod Kowalczyk,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Saint Francis (PA),Rob Krimmel,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Oklahoma,Lon Kruger,sports_reference_2019_coaches,18,5,2,0,5,2,1,0,36,0.9689
Utah,Larry Krystkowiak,sports_reference_2019_coaches,4,1,0,0,2,1,0,0,6,0.8277
Duke,Mike Krzyzewski,sports_reference_2019_coaches,34,24,12,5,34,24,12,5,170,1.0
Southeastern Louisiana,Jay Ladner,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Colgate,Matt Langel,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Indiana State,Greg Lansing,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Miami FL,Jim Larranaga,sports_reference_2019_coaches,9,3,1,0,4,2,0,0,19,0.935
Sacred Heart,Anthony Latina,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
South Dakota,Todd Lee,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Eastern Washington,Shantay Legans,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
DePaul,Dave Leitao,sports_reference_2019_coaches,2,0,0,0,1,0,0,0,2,0.6525
UC-Davis,Jim Les,sports_reference_2019_coaches,2,1,0,0,1,0,0,0,4,0.7641
Northern Colorado,Jeff Linder,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Valparaiso,Matt Lottich,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Louisville,Chris Mack,sports_reference_2019_coaches,8,4,0,0,0,0,0,0,16,0.9181
Grand Canyon,Dan Majerle,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Wake Forest,Danny Manning,sports_reference_2019_coaches,2,0,0,0,1,0,0,0,2,0.6525
Louisiana,Bob Marlin,sports_reference_2019_coaches,3,0,0,0,1,0,0,0,3,0.7175
Central Connecticut,Donyell Marshall,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Wichita St.,Gregg Marshall,sports_reference_2019_coaches,14,2,1,0,7,2,1,0,22,0.9477
Saint Joseph's,Phil Martelli,sports_reference_2019_coaches,7,2,0,0,7,2,0,0,11,0.8799
Missouri,Cuonzo Martin,sports_reference_2019_coaches,3,1,0,0,1,0,0,0,5,0.7994
South Carolina,Frank Martin,sports_reference_2019_coaches,5,2,1,0,1,1,1,0,13,0.8983
Brown,Mike Martin,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Manhattan,Steve Masiello,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
Wagner,Bashir Mason,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Elon,Matt Matheny,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Florida Atlantic,Dusty May,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Iowa,Fran McCaffery,sports_reference_2019_coaches,8,0,0,0,3,0,0,0,8,0.8602
Massachusetts,Matt McCall,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Evansville,Walter McCarty,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
North Texas,Grant McCasland,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Illinois Chicago,Steve McClain,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Northwestern State,Mike McConathy,sports_reference_2019_coaches,3,0,0,0,3,0,0,0,3,0.7175
Florida A&M,Robert McCullum,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Creighton,Greg McDermott,sports_reference_2019_coaches,8,0,0,0,5,0,0,0,8,0.8602
Middle Tennessee,Nick McDevitt,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Campbell,Kevin McGeehan,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
UNC Wilmington,C.B. McGrath,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Liberty,Ritchie McKay,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Davidson,Bob McKillop,sports_reference_2019_coaches,9,1,0,0,9,1,0,0,11,0.8799
Dartmouth,David McLaughlin,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Murray St.,Matt McMahon,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Colorado St.,Niko Medved,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
UNLV,Marvin Menzies,sports_reference_2019_coaches,5,0,0,0,0,0,0,0,5,0.7994
Hofstra,Joe Mihalich,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
Nebraska,Tim Miles,sports_reference_2019_coaches,2,0,0,0,1,0,0,0,2,0.6525
Indiana,Archie Miller,sports_reference_2019_coaches,4,1,0,0,0,0,0,0,6,0.8277
Arizona,Sean Miller,sports_reference_2019_coaches,11,7,0,0,7,5,0,0,25,0.959
UNC Greensboro,Wes Miller,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
Oral Roberts,Paul Mills,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Long Beach State,Dan Monson,sports_reference_2019_coaches,3,1,0,0,1,0,0,0,5,0.7994
Northern Illinois,Mark Montgomery,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Richmond,Chris Mooney,sports_reference_2019_coaches,2,1,0,0,2,1,0,0,4,0.7641
UNC Asheville,Mike Morrell,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Loyola Chicago,Porter Moser,sports_reference_2019_coaches,1,1,1,0,1,1,1,0,7,0.8475
North Carolina Central,LeVelle Moton,sports_reference_2019_coaches,3,0,0,0,3,0,0,0,3,0.7175
Illinois State,Dan Muller,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
St. John's,Chris Mullin,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Northern Arizona,Jack Murphy,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Eastern Michigan,Rob Murphy,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Nevada,Eric Musselman,sports_reference_2019_coaches,2,1,0,0,2,1,0,0,4,0.7641
Wright St.,Scott Nagy,sports_reference_2019_coaches,4,0,0,0,1,0,0,0,4,0.7641
Fordham,Jeff Neubauer,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
Howard,Kevin Nickelberry,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Lafayette,Fran O'Hanlon,sports_reference_2019_coaches,3,0,0,0,3,0,0,0,3,0.7175
Buffalo,Nate Oats,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
UMBC,Ryan Odom,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
UT Arlington,Chris Ogden,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
South Dakota St.,T.J. Otzelberger,sports_reference_2019_coaches,2,0,0,0,2,0,0,0,2,0.6525
Miami OH,Jack Owens,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Samford,Scott Padgett,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Purdue,Matt Painter,sports_reference_2019_coaches,11,4,0,0,10,4,0,0,19,0.935
Chattanooga,Lamont Paris,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
UCSB,Joe Pasternack,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Georgia Tech,Josh Pastner,sports_reference_2019_coaches,4,0,0,0,0,0,0,0,4,0.7641
UC-Riverside,David Patrick,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
George Mason,Dave Paulsen,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
Mississippi Valley State,Andre Payne,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Tennessee Tech,Steve Payne,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Auburn,Bruce Pearl,sports_reference_2019_coaches,9,4,0,0,1,0,0,0,17,0.9251
Portland State,Barret Peery,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Central Arkansas,Russ Pennell,sports_reference_2019_coaches,1,1,0,0,0,0,0,0,3,0.7175
Rice,Scott Pera,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Ohio,Saul Phillips,sports_reference_2019_coaches,2,0,0,0,0,0,0,0,2,0.6525
Rutgers,Steve Pikiell,sports_reference_2019_coaches,1,0,0,0,0,0,0,0,1,0.5339
Air Force,Dave Pilipovich,sports_reference_2019_coaches,0,0,0,0,0,0,0,0,0,0.226
Minnesota,Richard Pitino,sports_reference_2019_coaches,1,0,0,0,1,0,0,0,1,0.5339
