team,coach,source,career_ncaa_pre,career_s16_pre,career_ff_pre,career_titles_pre,school_ncaa_pre,school_s16_pre,school_ff_pre,school_titles_pre,coach_resume_points_pre,coach_tourney_score
Rider,Tommy Dempsey,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Central Connecticut,Howie Dickenman,sports_reference_2008_coaches,3,0,0,0,3,0,0,0,3,0.7292
Tulane,Dave Dickerson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
North Carolina Central,Henry Dickerson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Pittsburgh,Jamie Dixon,sports_reference_2008_coaches,4,2,0,0,4,2,0,0,8,0.861
SMU,Matt Doherty,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Cornell,Steve Donahue,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Florida,Billy Donovan,sports_reference_2008_coaches,9,4,3,2,9,4,3,2,45,0.9742
TCU,Neil Dougherty,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
UC-Irvine,Pat Douglass,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Valparaiso,Homer Drew,sports_reference_2008_coaches,7,1,0,0,7,1,0,0,9,0.8854
Baylor,Scott Drew,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Dartmouth,Terry Dunn,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Saint Peter's,John Dunne,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Temple,Fran Dunphy,sports_reference_2008_coaches,9,0,0,0,0,0,0,0,9,0.8854
Louisiana-Monroe,Orlando Early,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Eastern Washington,Kirk Earlywine,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
North Carolina A&T,Jerry Eaves,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Southeast Missouri State,Scott Edgar,sports_reference_2008_coaches,2,0,0,0,0,0,0,0,2,0.6576
Coastal Carolina,Cliff Ellis,sports_reference_2008_coaches,8,3,0,0,0,0,0,0,14,0.9284
Southern Miss,Larry Eustachy,sports_reference_2008_coaches,3,1,0,0,0,0,0,0,5,0.8123
Norfolk St.,Anthony Evans,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
San Francisco,Eddie Sutton,sports_reference_2008_coaches,26,13,3,0,0,0,0,0,64,0.9857
Duquesne,Ron Everhart,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Appalachian St.,Houston Fancher,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Georgia,Dennis Felton,sports_reference_2008_coaches,3,0,0,0,0,0,0,0,3,0.7292
LIU,Jim Ferry,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Gonzaga,Mark Few,sports_reference_2008_coaches,8,3,0,0,8,3,0,0,14,0.9284
Purdue Fort Wayne,Dane Fife,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
San Diego St.,Steve Fisher,sports_reference_2008_coaches,9,4,3,1,2,0,0,0,37,0.9685
Bucknell,Pat Flannery,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
Centenary (LA),Rob Flaska,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Drexel,Bruiser Flint,sports_reference_2008_coaches,2,0,0,0,0,0,0,0,2,0.6576
USC,Tim Floyd,sports_reference_2008_coaches,6,2,0,0,1,1,0,0,10,0.9026
Massachusetts,Travis Ford,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Arkansas State,Al Grushkin,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Nevada,Mark Fox,sports_reference_2008_coaches,3,0,0,0,3,0,0,0,3,0.7292
Wake Forest,Dino Gaudio,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
La Salle,John Giannini,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Longwood,Mike Gillian,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Kentucky,Billy Gillispie,sports_reference_2008_coaches,3,1,0,0,0,0,0,0,5,0.8123
Seton Hall,Bobby Gonzalez,sports_reference_2008_coaches,2,0,0,0,0,0,0,0,2,0.6576
Alabama,Mark Gottfried,sports_reference_2008_coaches,7,1,0,0,5,1,0,0,9,0.8854
Boise St.,Greg Graham,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
VCU,Anthony Grant,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Mississippi Valley State,James Green,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Fairleigh Dickinson,Tom Green,sports_reference_2008_coaches,4,0,0,0,4,0,0,0,4,0.7779
Radford,Brad Greenberg,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Virginia Tech,Seth Greenberg,sports_reference_2008_coaches,3,0,0,0,1,0,0,0,3,0.7292
Dayton,Brian Gregory,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
San Diego,Bill Grier,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Miami FL,Frank Haith,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Florida St.,Leonard Hamilton,sports_reference_2008_coaches,3,1,0,0,0,0,0,0,5,0.8123
Florida A&M,Eugene Harris,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Western Michigan,Steve Hawkins,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
South Florida,Stan Heath,sports_reference_2008_coaches,3,1,0,0,0,0,0,0,5,0.8123
New Hampshire,Bill Herrion,sports_reference_2008_coaches,3,0,0,0,0,0,0,0,3,0.7292
Georgia Tech,Paul Hewitt,sports_reference_2008_coaches,5,1,1,0,4,1,1,0,11,0.9112
Rutgers,Fred Hill Jr,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Missouri State,Barry Hinson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
George Washington,Karl Hobbs,sports_reference_2008_coaches,3,0,0,0,3,0,0,0,3,0.7292
Arkansas-Pine Bluff,Van Holt,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Western Kentucky,Darrin Horn,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
UCLA,Ben Howland,sports_reference_2008_coaches,6,4,2,0,3,2,2,0,22,0.9456
West Virginia,Bob Huggins,sports_reference_2008_coaches,15,4,1,0,0,0,0,0,27,0.9613
Utah Valley,Dick Hunsaker,sports_reference_2008_coaches,2,1,0,0,0,0,0,0,4,0.7779
Western Carolina,Larry Hunter,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
IU Indianapolis,Ron Hunter,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Montana St.,Brad Huse,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Kennesaw St.,Tony Ingle,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Michigan St.,Tom Izzo,sports_reference_2008_coaches,10,6,4,1,10,6,4,1,46,0.9771
Howard,Gil Jackson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Delaware State,Greg Jackson,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Furman,Jeff Jackson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Alabama St.,Lewis Jackson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Northern Iowa,Ben Jacobson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Illinois State,Tim Jankovich,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Sacramento State,Jerome Jenkins,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Milwaukee,Rob Jeter,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Oregon St.,Kevin Mouton,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Princeton,Sydney Johnson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Stanford,Trent Johnson,sports_reference_2008_coaches,3,1,0,0,2,0,0,0,5,0.8123
Saint Francis (PA),Bobby Jones,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Marshall,Donnie Jones,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Yale,James Jones,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
American,Jeff Jones,sports_reference_2008_coaches,5,2,0,0,0,0,0,0,9,0.8854
Columbia,Joe Jones,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
North Texas,Johnny Jones,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Toledo,Stan Joplin,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Oakland,Greg Kampe,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Stephen F. Austin,Danny Kaspar,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Santa Clara,Kerry Keating,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
James Madison,Dean Keener,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Mississippi,Andy Kennedy,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Murray St.,Billy Kennedy,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Towson,Pat Kennedy,sports_reference_2008_coaches,8,2,0,0,0,0,0,0,12,0.9183
Oregon,Ernie Kent,sports_reference_2008_coaches,5,2,0,0,4,2,0,0,9,0.8854
North Florida,Matt Kilcullen,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Texas Tech,Pat Knight,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Green Bay,Tod Kowalczyk,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
UNLV,Lon Kruger,sports_reference_2008_coaches,10,3,1,0,1,1,0,0,20,0.9427
Duke,Mike Krzyzewski,sports_reference_2008_coaches,23,17,10,3,23,17,10,3,121,1.0
Jacksonville St.,Mike LaPlante,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Campbell,Robbie Laing,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Navy,Billy Lange,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
George Mason,Jim Larranaga,sports_reference_2008_coaches,3,1,1,0,3,1,1,0,9,0.8854
Auburn,Jeff Lebo,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Louisiana,Robert Lee,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Hartford,Dan Leibovitz,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Virginia,Dave Leitao,sports_reference_2008_coaches,2,0,0,0,1,0,0,0,2,0.6576
Bradley,Jim Les,sports_reference_2008_coaches,1,1,0,0,1,1,0,0,3,0.7292
Iowa,Todd Lickliter,sports_reference_2008_coaches,2,2,0,0,0,0,0,0,6,0.8352
Vermont,Mike Lonergan,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Austin Peay,Dave Loos,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
N.C. State,Sidney Lowe,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Southern Illinois,Chris Lowery,sports_reference_2008_coaches,3,1,0,0,3,1,0,0,5,0.8123
High Point,Bart Lundy,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Charlotte,Bobby Lutz,sports_reference_2008_coaches,5,0,0,0,5,0,0,0,5,0.8123
Troy,Don Maestri,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Saint Louis,Rick Majerus,sports_reference_2008_coaches,12,4,1,0,0,0,0,0,24,0.9542
Sam Houston,Bob Marlin,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Wichita St.,Gregg Marshall,sports_reference_2008_coaches,7,0,0,0,0,0,0,0,7,0.8438
Saint Joseph's,Phil Martelli,sports_reference_2008_coaches,4,2,0,0,4,2,0,0,8,0.861
Kansas St.,Frank Martin,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Ohio St.,Thad Matta,sports_reference_2008_coaches,6,2,1,0,2,1,1,0,14,0.9284
Siena,Fran McCaffery,sports_reference_2008_coaches,2,0,0,0,0,0,0,0,2,0.6576
East Carolina,Mack McCarthy,sports_reference_2008_coaches,5,1,0,0,0,0,0,0,7,0.8438
Northwestern State,Mike McConathy,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
Iowa St.,Greg McDermott,sports_reference_2008_coaches,3,0,0,0,0,0,0,0,3,0.7292
Liberty,Ritchie McKay,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Indiana State,Kevin McKenna,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Davidson,Bob McKillop,sports_reference_2008_coaches,4,0,0,0,4,0,0,0,4,0.7779
New Mexico State,Marvin Menzies,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Niagara,Joe Mihalich,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
Colorado St.,Tim Miles,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Penn,Glen Miller,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Eastern Illinois,Mike Miller,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Xavier,Sean Miller,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
Coppin State,Fang Mitchell,sports_reference_2008_coaches,3,0,0,0,3,0,0,0,3,0.7292
Detroit Mercy,Kevin Mondro,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
UMBC,Randy Monroe,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Long Beach State,Dan Monson,sports_reference_2008_coaches,2,1,0,0,0,0,0,0,4,0.7779
Richmond,Chris Mooney,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Quinnipiac,Tom Moore,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Texas Southern,Robert Moreland,sports_reference_2008_coaches,3,0,0,0,3,0,0,0,3,0.7292
Utah St.,Stew Morrill,sports_reference_2008_coaches,6,0,0,0,5,0,0,0,6,0.8352
UNC Wilmington,Benny Moss,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
South Dakota St.,Scott Nagy,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Hawaii,Bobby Nash,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
St. Francis NY,Brian Nash,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
San Jose State,George Nessman,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Elon,Ernie Nestor,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Eastern Kentucky,Jeff Neubauer,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Presbyterian,Gregg Nibert,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Hampton,Kevin Nickelberry,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Idaho State,Joe O'Brien,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Lafayette,Fran O'Hanlon,sports_reference_2008_coaches,2,0,0,0,2,0,0,0,2,0.6576
Arizona,Kevin O'Neill,sports_reference_2008_coaches,2,1,0,0,0,0,0,0,4,0.7779
Ohio,Tim O'Shea,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
South Carolina,Dave Odom,sports_reference_2008_coaches,9,3,0,0,1,0,0,0,15,0.9341
Bowling Green,Louis Orr,sports_reference_2008_coaches,2,0,0,0,0,0,0,0,2,0.6576
Purdue,Matt Painter,sports_reference_2008_coaches,2,0,0,0,1,0,0,0,2,0.6576
Canisius,Tom Parrotta,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
New Orleans,Joe Pasternack,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Loyola MD,Jimmy Patsos,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Northern Illinois,Ricardo Patton,sports_reference_2008_coaches,2,0,0,0,0,0,0,0,2,0.6576
USC Upstate,Eddie Payne,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Tennessee,Bruce Pearl,sports_reference_2008_coaches,4,2,0,0,2,1,0,0,8,0.861
Hofstra,Tom Pecora,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Winthrop,Randy Peele,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Arkansas,John Pelphrey,sports_reference_2008_coaches,1,0,0,0,0,0,0,0,1,0.5487
Houston,Tommy Penders,sports_reference_2008_coaches,10,3,0,0,0,0,0,0,16,0.9384
Alabama A&M,Vann Pettaway,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Idaho,George Pfeifer,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
North Dakota St.,Saul Phillips,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Stony Brook,Steve Pikiell,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Nicholls State,J.P. Piper,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Louisville,Rick Pitino,sports_reference_2008_coaches,12,7,5,1,4,1,1,0,54,0.9828
Georgia Southern,Jeff Price,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Clemson,Oliver Purnell,sports_reference_2008_coaches,3,0,0,0,0,0,0,0,3,0.7292
Charleston Southern,Barclay Radebaugh,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Weber State,Randy Rahe,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Eastern Michigan,Charles Ramsey,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Lehigh,Brett Reed,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Bethune-Cookman,Clifford Reed,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Southern Utah,Roger Reid,sports_reference_2008_coaches,5,0,0,0,0,0,0,0,5,0.8123
Portland,Eric Reveno,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Air Force,Jeff Reynolds,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Robert Morris,Mike Rice Jr,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Prairie View,Byron Rimm II,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
St. John's,Norm Roberts,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Brown,Craig Robinson,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Lamar,Steve Roccaforte,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Manhattan,Barry Rohrssen,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Washington,Lorenzo Romar,sports_reference_2008_coaches,4,2,0,0,3,2,0,0,8,0.861
BYU,Dave Rose,sports_reference_2008_coaches,1,0,0,0,1,0,0,0,1,0.5487
Delaware,Monte Ross,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
Florida International,Sergio Rouco,sports_reference_2008_coaches,0,0,0,0,0,0,0,0,0,0.2393
